Column	MinTPM	Weight	FantomID	FantomInfo
816	0.2072162	4.82588	CNhs12810	tpm.salivary%20acinar%20cells%2c%20donor1.CNhs12810.11771-123I7
817	0.1707185	5.8576	CNhs12811	tpm.salivary%20acinar%20cells%2c%20donor2.CNhs12811.11772-123I8
818	0.6912597	1.44663	CNhs12812	tpm.salivary%20acinar%20cells%2c%20donor3.CNhs12812.11773-123I9
819	0.4302274	2.32435	CNhs11677	tpm.salivary%20gland%2c%20adult%2c%20pool1.CNhs11677.10093-102C3
820	0.118332	8.4508	CNhs11245	tpm.schwannoma%20cell%20line%3aHS-PSS%2c%20tech_rep2.CNhs11245.10442-106F1
821	0.0852134	11.7352	CNhs11183	tpm.schwannoma%20cell%20line%3aHS-PSS.CNhs11183.10442-106F1
822	0.4233871	2.3619	CNhs12851	tpm.seminal%20vesicle%2c%20adult.CNhs12851.10201-103F3
823	0.2291069	4.36477	CNhs11746	tpm.serous%20adenocarcinoma%20cell%20line%3aJHOS-2.CNhs11746.10639-108I9
824	0.3102064	3.22366	CNhs13508	tpm.serous%20adenocarcinoma%20cell%20line%3aSK-OV-3-R%20after%20co-culture%20with%20SOC-57-02-G%2c%20biol_rep1.CNhs13508.11843-124H7
825	0.9555389	1.04653	CNhs13099	tpm.serous%20adenocarcinoma%20cell%20line%3aSK-OV-3-R%2c%20biol_rep1.CNhs13099.11841-124H5
826	0.1118554	8.94011	CNhs11827	tpm.serous%20cystadenocarcinoma%20cell%20line%3aHTOA.CNhs11827.10693-109F9
827	0.09815023	10.1885	CNhs10753	tpm.signet%20ring%20carcinoma%20cell%20line%3aKato%20III.CNhs10753.10436-106E4
828	0.1219179	8.20224	CNhs11270	tpm.signet%20ring%20carcinoma%20cell%20line%3aNUGC-4.CNhs11270.10483-107A6
829	0.6474288	1.54457	CNhs13454	tpm.skeletal%20muscle%20-%20soleus%20muscle%2c%20donor1.CNhs13454.10282-104F3
830	0.1026628	9.74063	CNhs10629	tpm.skeletal%20muscle%2c%20adult%2c%20pool1.CNhs10629.10023-101D5
831	1.159814	0.862207	CNhs11776	tpm.skeletal%20muscle%2c%20fetal%2c%20donor1.CNhs11776.10066-101I3
832	0.485711	2.05884	CNhs11774	tpm.skin%2c%20fetal%2c%20donor1.CNhs11774.10065-101I2
833	0.2339395	4.27461	CNhs11885	tpm.small%20cell%20cervical%20cancer%20cell%20line%3aHCSC-1.CNhs11885.10800-110I8
834	0.1989508	5.02637	CNhs11736	tpm.small%20cell%20gastrointestinal%20carcinoma%20cell%20line%3aECC10.CNhs11736.10610-108F7
835	0.1189201	8.40901	CNhs12808	tpm.small%20cell%20lung%20carcinoma%20cell%20line%3aDMS%20144.CNhs12808.10841-111E4
836	0.1129461	8.85378	CNhs11285	tpm.small%20cell%20lung%20carcinoma%20cell%20line%3aLK-2.CNhs11285.10541-107H1
837	0.1099405	9.09583	CNhs12809	tpm.small%20cell%20lung%20carcinoma%20cell%20line%3aNCI-H82.CNhs12809.10842-111E5
838	0.1509628	6.62415	CNhs11812	tpm.small%20cell%20lung%20carcinoma%20cell%20line%3aWA-hT.CNhs11812.10562-108A4
839	0.07717416	12.9577	CNhs10630	tpm.small%20intestine%2c%20adult%2c%20pool1.CNhs10630.10024-101D6
840	0.2185596	4.57541	CNhs11773	tpm.small%20intestine%2c%20fetal%2c%20donor1.CNhs11773.10064-101I1
841	0.4703173	2.12622	CNhs11734	tpm.small-cell%20gastrointestinal%20carcinoma%20cell%20line%3aECC4.CNhs11734.10609-108F6
842	0.2451483	4.07916	CNhs11755	tpm.smooth%20muscle%2c%20adult%2c%20pool1.CNhs11755.10048-101G3
843	0.2356765	4.2431	CNhs11869	tpm.somatostatinoma%20cell%20line%3aQGP-1.CNhs11869.10781-110G7
844	0.1963085	5.09402	CNhs13807	tpm.spinal%20cord%20-%20adult%2c%20donor10196.CNhs13807.10181-103D1
845	0.2970464	3.36648	CNhs12227	tpm.spinal%20cord%2c%20adult%2c%20donor10252.CNhs12227.10159-103A6
846	0.4226557	2.36599	CNhs11764	tpm.spinal%20cord%2c%20fetal%2c%20donor1.CNhs11764.10056-101H2
847	0.1699271	5.88488	CNhs11857	tpm.spindle%20cell%20sarcoma%20cell%20line%3aHs%20132%2eT.CNhs11857.10737-110B8
848	0.09398392	10.6401	CNhs10631	tpm.spleen%2c%20adult%2c%20pool1.CNhs10631.10025-101D7
849	0.06445789	15.514	CNhs10651	tpm.spleen%2c%20fetal%2c%20pool1.CNhs10651.10044-101F8
850	0.09994116	10.0059	CNhs10741	tpm.splenic%20lymphoma%20with%20villous%20lymphocytes%20cell%20line%3aSLVL.CNhs10741.10424-106D1
851	0.1785539	5.60055	CNhs11252	tpm.squamous%20cell%20carcinoma%20cell%20line%3aEC-GI-10.CNhs11252.10463-106H4
852	0.3528949	2.8337	CNhs11739	tpm.squamous%20cell%20carcinoma%20cell%20line%3aT3M-5.CNhs11739.10616-108G4
853	0.08024137	12.4624	CNhs11273	tpm.squamous%20cell%20lung%20carcinoma%20cell%20line%3aEBC-1.CNhs11273.10486-107A9
854	0.7303364	1.36923	CNhs11771	tpm.stomach%2c%20fetal%2c%20donor1.CNhs11771.10062-101H8
855	0.4587293	2.17993	CNhs12852	tpm.submaxillary%20gland%2c%20adult.CNhs12852.10202-103F4
856	0.1433396	6.97644	CNhs12318	tpm.substantia%20nigra%2c%20adult%2c%20donor10252.CNhs12318.10158-103A5
857	0.1577716	6.33828	CNhs11244	tpm.synovial%20sarcoma%20cell%20line%3aHS-SY-II.CNhs11244.10441-106E9
858	0.06799149	14.7077	CNhs10637	tpm.temporal%20lobe%2c%20adult%2c%20pool1.CNhs10637.10031-101E4
859	0.4363507	2.29173	CNhs11772	tpm.temporal%20lobe%2c%20fetal%2c%20donor1%2c%20tech_rep1.CNhs11772.10063-101H9
860	0.5290268	1.89026	CNhs12997	tpm.duodenum%2c%20fetal%2c%20donor1%2c%20tech_rep2.CNhs12997.10071-101I8
861	0.371995	2.68821	CNhs12639	tpm.tenocyte%2c%20donor1.CNhs12639.11763-123H8
862	0.4621756	2.16368	CNhs12640	tpm.tenocyte%2c%20donor2.CNhs12640.11765-123I1
863	0.4326266	2.31146	CNhs12641	tpm.tenocyte%2c%20donor3.CNhs12641.11768-123I4
864	0.1261664	7.92604	CNhs11890	tpm.teratocarcinoma%20cell%20line%3aPA-1.CNhs11890.10807-111A6
865	0.1092656	9.15201	CNhs11878	tpm.teratocarcinoma%20cell%20line%3aNCC-IT-A3.CNhs11878.10790-110H7
866	0.1266985	7.89275	CNhs11884	tpm.teratocarcinoma%20cell%20line%3aNCR-G1.CNhs11884.10798-110I6
867	0.1019888	9.805	CNhs11876	tpm.testicular%20germ%20cell%20embryonal%20carcinoma%20cell%20line%3aITO-II.CNhs11876.10786-110H3
868	0.2672174	3.74227	CNhs12351	tpm.testicular%20germ%20cell%20embryonal%20carcinoma%20cell%20line%3aNEC14.CNhs12351.10591-108D6
869	0.0918949	10.882	CNhs12362	tpm.testicular%20germ%20cell%20embryonal%20carcinoma%20cell%20line%3aNEC15.CNhs12362.10593-108D8
870	0.2507075	3.98871	CNhs11726	tpm.testicular%20germ%20cell%20embryonal%20carcinoma%20cell%20line%3aNEC8.CNhs11726.10590-108D5
871	0.0757787	13.1963	CNhs10632	tpm.testis%2c%20adult%2c%20pool1.CNhs10632.10026-101D8
872	0.2679641	3.73184	CNhs12998	tpm.testis%2c%20adult%2c%20pool2.CNhs12998.10096-102C6
873	0.8291694	1.20603	CNhs13794	tpm.thalamus%20-%20adult%2c%20donor10196.CNhs13794.10168-103B6
874	0.103433	9.66809	CNhs12314	tpm.thalamus%2c%20adult%2c%20donor10252.CNhs12314.10154-103A1
875	0.213234	4.68968	CNhs12858	tpm.throat%2c%20adult.CNhs12858.10209-103G2
876	0.2380644	4.20054	CNhs11770	tpm.throat%2c%20fetal%2c%20donor1.CNhs11770.10061-101H7
877	0.06458891	15.4825	CNhs10633	tpm.thymus%2c%20adult%2c%20pool1.CNhs10633.10027-101D9
878	0.06207471	16.1096	CNhs10650	tpm.thymus%2c%20fetal%2c%20pool1.CNhs10650.10043-101F7
879	0.1121319	8.91807	CNhs11872	tpm.thyroid%20carcinoma%20cell%20line%3aTCO-1.CNhs11872.10783-110G9
880	0.06364716	15.7116	CNhs10634	tpm.thyroid%2c%20adult%2c%20pool1.CNhs10634.10028-101E1
881	0.2021172	4.94762	CNhs11769	tpm.thyroid%2c%20fetal%2c%20donor1.CNhs11769.10060-101H6
882	0.2177167	4.59312	CNhs12853	tpm.tongue%2c%20adult.CNhs12853.10203-103F5
883	0.3422333	2.92198	CNhs11768	tpm.tongue%2c%20fetal%2c%20donor1.CNhs11768.10059-101H5
884	0.06735205	14.8474	CNhs10654	tpm.tonsil%2c%20adult%2c%20pool1.CNhs10654.10047-101G2
885	0.07172221	13.9427	CNhs10635	tpm.trachea%2c%20adult%2c%20pool1.CNhs10635.10029-101E2
886	0.3326604	3.00607	CNhs11766	tpm.trachea%2c%20fetal%2c%20donor1.CNhs11766.10058-101H4
887	0.08140327	12.2845	CNhs10735	tpm.transitional-cell%20carcinoma%20cell%20line%3a5637.CNhs10735.10418-106C4
888	0.1067273	9.36967	CNhs11261	tpm.transitional-cell%20carcinoma%20cell%20line%3aJMSU1.CNhs11261.10492-107B6
889	1.930723	0.517941	CNhs11828	tpm.tridermal%20teratoma%20cell%20line%3aHGRT.CNhs11828.10694-109G1
890	0.0898252	11.1327	CNhs11883	tpm.tubular%20adenocarcinoma%20cell%20line%3aSUIT-2.CNhs11883.10797-110I5
891	2.346409	0.426183	CNhs11765	tpm.umbilical%20cord%2c%20fetal%2c%20donor1.CNhs11765.10057-101H3
892	0.1222414	8.18053	CNhs11676	tpm.uterus%2c%20adult%2c%20pool1.CNhs11676.10100-102D1
893	0.4068962	2.45763	CNhs11763	tpm.uterus%2c%20fetal%2c%20donor1.CNhs11763.10055-101H1
894	0.6657568	1.50205	CNhs12854	tpm.vagina%2c%20adult.CNhs12854.10204-103F6
895	0.2012738	4.96836	CNhs12844	tpm.vein%2c%20adult.CNhs12844.10191-103E2
896	0.3205685	3.11946	CNhs11813	tpm.xeroderma%20pigentosum%20b%20cell%20line%3aXPL%2017.CNhs11813.10563-108A5
